TransactionId,CustId,TransactionType,TransactionAmount
74168000001,75728,credit,15563
74169000001,39830,debit,28563
74170000001,76169,debit,23156
74171000001,9394,debit,43980
74172000001,87194,credit,17046
74173000001,55620,credit,20737
74174000001,75483,debit,20321
74175000001,784,debit,2939
74176000001,41614,debit,39498
74177000001,67727,debit,33199
74178000001,10449,credit,31793
74179000001,97075,credit,26068
74180000001,58609,debit,11528
74181000001,70666,credit,31725
74182000001,50871,debit,45642
74183000001,63587,debit,34556
74184000001,64399,credit,30912
74185000001,85366,credit,35691
74186000001,81098,credit,32126
74187000001,85,debit,5215
74188000001,21972,debit,12298
74189000001,87598,credit,945
74190000001,89780,debit,45333
74191000001,63990,credit,16386
74192000001,4433,debit,48649
74193000001,74155,credit,37856
74194000001,87465,debit,2079
74195000001,31203,debit,25526
74196000001,27830,credit,45132
74197000001,53695,debit,13108
74198000001,34921,credit,40968
74199000001,18274,debit,35725
74200000001,55893,credit,23488
74201000001,38729,credit,41561
74202000001,60177,debit,130
74203000001,42783,debit,45916
74204000001,2741,credit,19332
74205000001,23624,credit,21811
74206000001,86201,credit,5853
74207000001,85607,debit,27517
74208000001,9725,credit,48704
74209000001,58990,debit,31700
74210000001,45923,credit,7882
74211000001,39343,credit,38307
74212000001,13751,debit,23422
74213000001,38936,credit,25743
74214000001,58218,credit,21835
74215000001,67685,debit,43613
74216000001,51725,credit,34617
74217000001,33244,debit,21142
74218000001,86964,credit,20953
74219000001,76559,debit,31693
74220000001,51342,debit,12011
74221000001,93715,credit,19731
74222000001,43125,credit,786
74223000001,22870,credit,38556
74224000001,24742,credit,29510
74225000001,97929,debit,23488
74226000001,87827,credit,16180
74227000001,47822,credit,8992
74228000001,55841,credit,41417
74229000001,42936,credit,48472
74230000001,94449,credit,9020
74231000001,26165,debit,40711
74232000001,58945,credit,7267
74233000001,65292,debit,2988
74234000001,38745,credit,18746
74235000001,96867,debit,26201
74236000001,44030,credit,41265
74237000001,55805,credit,40054
74238000001,33338,debit,24457
74239000001,648,debit,4626
74240000001,77272,debit,7275
74241000001,77263,credit,42447
74242000001,49088,credit,7218
74243000001,3253,debit,23479
74244000001,65387,credit,19518
74245000001,99555,credit,37603
74246000001,95329,debit,18224
74247000001,75121,credit,24740
74248000001,8940,credit,38637
74249000001,79160,credit,13175
74250000001,46976,credit,41065
74251000001,90410,debit,49823
74252000001,537,credit,22840
74253000001,95,credit,27315
74254000001,96119,credit,41432
74255000001,23853,debit,24434
74256000001,13420,credit,26665
74257000001,27420,credit,49925
74258000001,38481,credit,5461
74259000001,63979,credit,37503
74260000001,72823,debit,43503
74261000001,25688,credit,11983
74262000001,56677,debit,1880
74263000001,36717,debit,36785
74264000001,85784,credit,42409
74265000001,88709,credit,44265
74266000001,82959,debit,14808
74267000001,54622,credit,23375
74268000001,28068,debit,18959
74269000001,6223,credit,33276
74270000001,76643,credit,23960
74271000001,48818,debit,37610
74272000001,79020,credit,31307
74273000001,55739,credit,060
74274000001,5438,debit,45403
74275000001,77680,debit,23372
74276000001,94086,debit,7508
74277000001,69843,credit,31025
74278000001,91308,debit,2407
74279000001,64797,debit,10163
74280000001,72166,debit,579
74281000001,14301,credit,17729
74282000001,62778,debit,32835
74283000001,49247,debit,30177
74284000001,6140,credit,27973
74285000001,65836,debit,28534
74286000001,40171,credit,30782
74287000001,85712,credit,23262
74288000001,30648,debit,21173
74289000001,52456,credit,26410
74290000001,84038,debit,32472
74291000001,94891,debit,35764
74292000001,83032,debit,16900
74293000001,70546,debit,39957
74294000001,58826,debit,32728
74295000001,60693,debit,18475
74296000001,43945,debit,47466
74297000001,89339,credit,18211
74298000001,93907,credit,46457
74299000001,55625,debit,19540
74300000001,58065,debit,31993
74301000001,36251,credit,15954
74302000001,52634,credit,6523
74303000001,65182,credit,8326
74304000001,77389,debit,10571
74305000001,56378,debit,34322
74306000001,23166,debit,5959
74307000001,56835,debit,30834
74308000001,94994,credit,28957
74309000001,18817,debit,27094
74310000001,21819,debit,39540
74311000001,1176,debit,32031
74312000001,51368,debit,3207
74313000001,67939,credit,14218
74314000001,75382,debit,9242
74315000001,94048,debit,5368
74316000001,66392,debit,5132
74317000001,62500,credit,23798
74318000001,12633,credit,46427
74319000001,11768,debit,45435
74320000001,75462,debit,38713
74321000001,4133,credit,17686
74322000001,4548,credit,22868
74323000001,36287,debit,32217
74324000001,83684,debit,2130
74325000001,95529,credit,33902
74326000001,35299,debit,17803
74327000001,37082,debit,33400
74328000001,71588,credit,575
74329000001,97799,debit,47426
74330000001,73358,credit,14649
74331000001,40681,debit,33989
74332000001,9587,credit,32286
74333000001,14930,debit,34444
74334000001,67287,debit,10934
74335000001,8468,credit,31460
74336000001,72518,debit,19975
74337000001,37167,credit,6277
74338000001,95159,debit,2248
74339000001,9510,credit,20038
74340000001,87998,credit,29353
74341000001,32918,credit,39216
74342000001,87003,credit,42434
74343000001,28483,debit,30218
74344000001,48575,debit,47237
74345000001,78199,credit,22102
74346000001,88344,debit,29302
74347000001,7283,credit,46526
74348000001,87108,credit,1907
74349000001,40161,credit,9733
74350000001,37822,credit,44849
74351000001,90005,credit,41302
74352000001,54088,credit,35022
74353000001,77854,debit,46103
74354000001,40776,credit,1714
74355000001,7638,debit,44467
74356000001,12011,debit,43823
74357000001,69234,debit,27356
74358000001,58529,debit,10093
74359000001,1470,credit,6667
74360000001,17595,credit,47762
74361000001,28219,credit,9408
74362000001,3405,debit,36942
74363000001,82272,debit,11880
74364000001,4864,debit,25702
74365000001,28121,debit,15728
74366000001,78959,debit,1705
74367000001,57495,debit,34178
74368000001,39089,credit,31387
74369000001,20074,debit,43397
74370000001,61311,debit,21432
74371000001,81235,credit,11873
74372000001,78152,credit,39104
74373000001,58299,credit,38192
74374000001,66373,debit,13989
74375000001,4995,debit,14141
74376000001,1749,credit,17382
74377000001,53380,credit,4324
74378000001,30185,credit,7778
74379000001,32405,debit,17554
74380000001,83208,credit,7429
74381000001,31461,debit,16841
74382000001,49044,debit,2974
74383000001,57008,debit,47335
74384000001,26198,credit,38029
74385000001,44889,debit,21532
74386000001,72804,credit,25302
74387000001,46378,credit,30441
74388000001,69826,debit,1077
74389000001,45648,credit,29727
74390000001,88831,credit,34957
74391000001,68405,credit,6547
74392000001,88841,credit,27476
74393000001,48534,credit,23537
74394000001,11755,debit,24679
74395000001,49102,credit,14751
74396000001,95071,debit,13387
74397000001,64188,debit,29727
74398000001,22901,debit,20139
74399000001,74752,debit,22532
74400000001,9750,debit,7356
74401000001,10492,debit,44115
74402000001,39891,credit,48972
74403000001,89452,debit,22391
74404000001,5970,debit,24052
74405000001,37511,debit,12142
74406000001,52623,debit,14540
74407000001,64752,debit,39690
74408000001,49802,credit,47786
74409000001,59099,debit,43502
74410000001,98670,debit,43981
74411000001,19818,debit,10966
74412000001,96101,credit,12553
74413000001,80026,credit,48228
74414000001,48995,credit,30355
74415000001,44924,debit,34490
74416000001,94431,credit,44091
74417000001,36005,debit,20422
74418000001,94256,debit,5702
74419000001,19012,credit,16554
74420000001,73269,debit,9855
74421000001,27971,credit,23106
74422000001,49110,credit,17535
74423000001,92300,debit,14606
74424000001,15947,credit,2829
74425000001,10343,debit,37516
74426000001,93703,debit,13567
74427000001,64919,credit,30008
74428000001,75289,debit,15677
74429000001,71685,debit,7838
74430000001,56824,debit,16779
74431000001,87591,credit,10928
74432000001,96528,credit,43571
74433000001,12570,credit,19737
74434000001,96710,credit,27960
74435000001,34430,credit,3170
74436000001,6370,credit,20953
74437000001,7311,credit,37595
74438000001,39288,credit,43363
74439000001,22088,credit,290
74440000001,95788,credit,2166
74441000001,37597,debit,37425
74442000001,26097,credit,13370
74443000001,73285,debit,27768
74444000001,8359,credit,24773
74445000001,84802,debit,35144
74446000001,50884,credit,38460
74447000001,51269,credit,5237
74448000001,49278,credit,22883
74449000001,21430,credit,43121
74450000001,62494,credit,10071
74451000001,93017,credit,14169
74452000001,54259,credit,17683
74453000001,1708,debit,41330
74454000001,46642,debit,4176
74455000001,55846,debit,14135
74456000001,31143,credit,38816
74457000001,30914,debit,36671
74458000001,49041,debit,22907
74459000001,99498,credit,19395
74460000001,11103,credit,34156
74461000001,97273,debit,36366
74462000001,86015,debit,25651
74463000001,30591,debit,288
74464000001,54188,debit,17076
74465000001,89351,credit,49894
74466000001,77001,debit,43150
74467000001,25670,debit,13800
74468000001,26055,credit,7436
74469000001,86185,debit,3469
74470000001,64668,credit,39166
74471000001,24610,credit,27727
74472000001,10366,credit,521
74473000001,45560,debit,4244
74474000001,828,debit,17733
74475000001,65345,credit,44124
74476000001,6018,credit,2606
74477000001,15042,credit,6809
74478000001,20332,debit,24394
74479000001,84300,debit,12194
74480000001,15852,credit,1977
74481000001,9053,credit,18199
74482000001,44756,debit,27440
74483000001,38535,debit,41379
74484000001,1009,debit,7397
74485000001,61911,debit,22168
74486000001,38804,credit,12814
74487000001,40245,credit,45933
74488000001,46211,credit,33333
74489000001,83777,debit,9787
74490000001,13980,credit,10977
74491000001,58335,debit,40601
74492000001,28831,credit,18132
74493000001,33499,credit,45983
74494000001,70734,credit,15523
74495000001,59601,debit,43663
74496000001,86567,credit,11497
74497000001,71012,credit,4910
74498000001,93165,debit,15156
74499000001,10024,credit,31548
74500000001,97546,credit,33627
74501000001,61573,debit,11679
74502000001,7390,credit,41046
74503000001,729,debit,45125
74504000001,6159,debit,23112
74505000001,76767,credit,32841
74506000001,53570,debit,40144
74507000001,711,debit,47144
74508000001,69521,credit,16220
74509000001,50482,debit,40254
74510000001,30713,credit,25718
74511000001,22813,debit,16457
74512000001,50141,credit,14367
74513000001,91125,debit,7007
74514000001,78814,credit,46084
74515000001,71324,debit,33477
74516000001,90688,credit,22815
74517000001,64539,debit,26196
74518000001,29453,credit,11565
74519000001,62582,debit,38343
74520000001,31940,credit,3365
74521000001,86562,debit,10420
74522000001,31667,credit,21632
74523000001,71238,debit,35980
74524000001,13759,debit,29485
74525000001,29349,debit,31361
74526000001,49535,credit,9459
74527000001,86219,debit,13074
74528000001,81149,credit,45907
74529000001,62611,credit,17236
74530000001,33554,debit,21228
74531000001,4340,credit,4041
74532000001,66164,credit,1353
74533000001,33024,credit,4024
74534000001,94446,debit,48414
74535000001,60049,debit,2762
74536000001,38010,debit,34008
74537000001,40315,debit,39961
74538000001,86424,credit,38972
74539000001,76711,credit,44359
74540000001,20742,debit,36138
74541000001,76174,debit,20592
74542000001,74036,debit,16207
74543000001,23363,debit,38207
74544000001,18821,debit,33238
74545000001,22089,credit,27803
74546000001,33362,debit,8331
74547000001,95288,credit,13069
74548000001,29669,debit,20901
74549000001,74915,debit,5444
74550000001,5222,debit,30572
74551000001,87611,credit,49027
74552000001,18362,debit,6726
74553000001,19000,credit,16826
74554000001,54766,debit,29351
74555000001,32962,credit,11846
74556000001,73652,credit,20528
74557000001,869,credit,42186
74558000001,40268,debit,13849
74559000001,68741,credit,34156
74560000001,11587,credit,34241
74561000001,88267,debit,10936
74562000001,47170,debit,38758
74563000001,70136,credit,49387
74564000001,50104,credit,31184
74565000001,11047,credit,27341
74566000001,86499,debit,7478
74567000001,98584,debit,6108
74568000001,91179,credit,38082
74569000001,66233,credit,19836
74570000001,18708,debit,22640
74571000001,31877,debit,21052
74572000001,31759,debit,32679
74573000001,31615,credit,20201
74574000001,78873,credit,49879
74575000001,32850,credit,47742
74576000001,62217,debit,13258
74577000001,41058,credit,37045
74578000001,46504,credit,31150
74579000001,57376,credit,16973
74580000001,40210,credit,32759
74581000001,46601,credit,1092
74582000001,24559,credit,43614
74583000001,10753,debit,20200
74584000001,45635,debit,23256
74585000001,89052,credit,2174
74586000001,20089,debit,48685
74587000001,14184,debit,3460
74588000001,66,credit,7582
74589000001,10679,debit,9435
74590000001,16250,credit,48303
74591000001,67218,credit,26505
74592000001,76144,credit,7895
74593000001,5262,debit,27759
74594000001,92006,credit,8577
74595000001,50582,credit,26525
74596000001,77638,debit,26963
74597000001,49418,credit,13610
74598000001,32044,credit,4480
74599000001,16750,debit,49258
74600000001,64968,credit,39374
74601000001,82259,debit,34979
74602000001,30693,debit,10021
74603000001,1874,credit,2366
74604000001,43473,credit,28889
74605000001,45006,debit,6998
74606000001,51712,debit,42321
74607000001,52042,debit,4604
74608000001,14668,credit,15487
74609000001,59848,debit,46123
74610000001,30181,credit,9555
74611000001,99768,credit,27029
74612000001,47912,credit,23136
74613000001,30299,debit,19931
74614000001,57134,credit,40494
74615000001,78599,debit,2154
74616000001,92001,debit,19808
74617000001,926,credit,47950
74618000001,62200,credit,14593
74619000001,89863,debit,43000
74620000001,2647,debit,7222
74621000001,26013,debit,35717
74622000001,42116,credit,11579
74623000001,62537,credit,15263
74624000001,20538,credit,37307
74625000001,2552,debit,7280
74626000001,78627,debit,48284
74627000001,60606,credit,11957
74628000001,52172,debit,11191
74629000001,31058,debit,15985
74630000001,2301,debit,11988
74631000001,27174,credit,44736
74632000001,16279,debit,2435
74633000001,20015,credit,39018
74634000001,43493,debit,7737
74635000001,56032,debit,7980
74636000001,55887,credit,36142
74637000001,23333,credit,48304
74638000001,77894,debit,7497
74639000001,67510,debit,7623
74640000001,85178,credit,37610
74641000001,20457,credit,12208
74642000001,97725,debit,16123
74643000001,30739,credit,7927
74644000001,21363,debit,41679
74645000001,19581,debit,36469
74646000001,56610,debit,38171
74647000001,96089,debit,34655
74648000001,38494,debit,14199
74649000001,63615,credit,49465
74650000001,36892,credit,11979
74651000001,72591,debit,9534
74652000001,10094,debit,1802
74653000001,37319,credit,24563
74654000001,2228,credit,29417
74655000001,59037,credit,19415
74656000001,40191,debit,25882
74657000001,93613,debit,15162
74658000001,1493,credit,42727
